Name,Rating,Address,Price,ID,Reviews
Antojitos Tenampa,4.0,7977 Broadway,,fBDO3Kpif_-kDKoocYQzXg,"[{'Text': ""This is a Top 5 Mexican restaurant in San Diego.\n\nRead Omar S.'s review of this place, he nails it.\n\nAdditionally, I'd say their carnitas are the city's..."", 'Rating': 5}, {'Text': 'We been coming here since they open \nI love there food \nIf you\nFeel like real Mexican food \nTry Tenampa', 'Rating': 5}, {'Text': ""Just had this place right now and decided to review while it's fresh in my memory. Read a lot of good reviews but it didn't quite live up to the hype. I..."", 'Rating': 2}]"
Los Amigos Mexican Food,2.5,23674 San Vicente Rd,$,6X4Riobc89dgHmVj_bNatg,"[{'Text': 'I have stopped in a few times and always happy with their food. I really like their salsa which is unique and has great flavor. One of the better Mexican...', 'Rating': 5}, {'Text': ""They aren't hard and they aren't soft just in between them both - I'm giving this spot 5 stars for a number of reasons the beans and rice are amazing, they..."", 'Rating': 5}, {'Text': ""2 bean & cheese burritos, with sour cream $18.88...bean and cheese.  Los Rancheros in town $13.45.  I'll drive into town just out of principle,..."", 'Rating': 1}]"
D' Sotos,4.5,5307 Lake Murray Blvd,$$,ZkAfxPmAc2R-b06Jy_PryA,"[{'Text': 'Great green Chile burrito! Super spicy sometimes but amazing flavor! Fast and friendly.', 'Rating': 5}, {'Text': 'I only went here because of all the good reviews but wow I have no idea how it gets these reviews  the beans were bland  and the carne asada was fatt and...', 'Rating': 1}, {'Text': 'There are probably a hundred taco shops scattered around town.  Several have gone belly up.  Times are tough.  The survivors are playing with fire as they...', 'Rating': 3}]"
Mariscos Alex,4.5,4357 El Cajon Blvd,$,yYkpZvwoRH1l967SQ6nItg,"[{'Text': ""Ceviche was the bomb!!! I'm still thinking about it days later! Can't wait to try more of the menu. Highly recommend. :)"", 'Rating': 5}, {'Text': 'Was quite disappointed in this place when we swung by for lunch.  My friend told me this place is good value for yours money and the food was good.  I was...', 'Rating': 1}, {'Text': 'Great fish tacos , horrible service. \n\nBeen here twice and each time the cashier was giving major attitude. The first time she was giving my partner the...', 'Rating': 2}]"
Areli’s Taco Shop,4.5,1313 Garnet Ave,,Fe6PVV6jbl2WVjdfIwdZHw,"[{'Text': 'Definition of a hidden gem. Came in here after a horrendous day right after finding out my car was towed but the food here was the silver lining in an...', 'Rating': 5}, {'Text': ""I have to say that given its location along busy Garnet Avenue in Pacific Beach, Areli's Taco Shop has some pretty excellent Mexican food. Prices are fair..."", 'Rating': 5}, {'Text': ""Me and my girlfriend got an Airbnb for a week in Pacific Beach right down the street from Areli's. We didn't realize we were in the presence of the taco..."", 'Rating': 5}]"
Tacos El Compita,5.0,1187 Broadway,,fmfkijNi782xk6dgDDHH7w,"[{'Text': 'Great food and big portions. The prices a very fair, location is updated and very clean and the service is great. Totally recommend.', 'Rating': 5}, {'Text': 'So many things I like about this spot. First off everything was delicious. I ordered the toastada birrieria and the quesa birreria and both were packed with...', 'Rating': 5}, {'Text': 'Saw this on yelp not from the area but very happy I stopped by had a quesabirria and ended up ordering a taco. The consumé was delicious and the overall...', 'Rating': 5}]"
Dock House Baja Grill,4.0,500 Sea World Dr,$,cLwZdy_81ZeIPk2iwTl0pg,"[{'Text': ""Terrible service, half ass'd plain food, dont have the food they advertise have to get it from another spot just terrible all around."", 'Rating': 1}, {'Text': ""Dining success at SeaWorld can be found by snacking all day, rather than eating a full meal at their underwhelming restaurants.\n\nThe Baja Grill isn't always..."", 'Rating': 4}, {'Text': 'The best food find in Seaworld. Right next to the Manta ride, I was shocked no one else on Yelp had posted its location. The staff does not know the name...', 'Rating': 5}]"
Silvia Pupuseria,4.5,916 E 8th St,$,Xz7zUP3bBwT5WgJpP-TjhA,"[{'Text': 'Let me tell you something. The last time i had a great pupusa was in Los Angeles. I found this spot by accident driving to an appointment and found their...', 'Rating': 5}, {'Text': ""They refused to take my order with my service dog and I'm going to report them to the ADA board. \nI took my grandpa out of the home to have him try a..."", 'Rating': 1}, {'Text': 'We had Silvia delivered again via DoorDash and I have to say, they are consistent. Consistently delicious! The exterior texture of their pupusas are supple...', 'Rating': 5}]"
Ramberto's Taco Shop,2.0,1039 Sweetwater Rd,$,cy6xPbK5i-LnBzK800dteA,"[{'Text': ""I ordered machaca plate and it's just egg, this is egg with little machaca,  no tenía sal y tienen mal servicio."", 'Rating': 3}, {'Text': ""Got 2 carne asada tostadas except there was no carne asada on both of them smh It's still good tho"", 'Rating': 3}, {'Text': ""I hate giving bad reviews, literally, hate it! So, I will start with something positive - the rolled tacos were cooked perfectly. Unfortunately, that's just..."", 'Rating': 1}]"
Salsa Brava,4.0,4885 El Cajon Blvd,$,0BPYMVaOLIu5_LI2cACPlw,"[{'Text': ""I've been coming to this place for about 28 years. It's always been good food. Authentic Mexican food. Home cook meals"", 'Rating': 5}, {'Text': 'Decent price for some good taco shop!!!! Carne asada is really good!!! My favorite is carne asada fries with added adobada meat FIRE!!!!', 'Rating': 5}, {'Text': 'This taco shop is dirty I saw one of the cooks poking his nose in the kitchen while I was waiting on the drive thru. They saw me pull up and it took them...', 'Rating': 1}]"
VAGA Restaurant & Bar,4.0,2100 N Coast Hwy 101,$$$,qjLs14BrpsFxHa-H4DGHbQ,"[{'Text': 'Ambience - beautiful location and pretty view.  Only valet parking available \nService - friendly and remembered names and details.  Paid attention and...', 'Rating': 4}, {'Text': 'In all honesty, I was not impressed at all by this restaurant.  It is located in a high-end oceanfront hotel so I expected the service and food to be world...', 'Rating': 3}, {'Text': ""I'll start with I had high expectations.\n\nPros:  view, you're on Ponto Beach so hard to beat.  Atmosphere is cool with fully open kitchen.  Service was good..."", 'Rating': 3}]"
Marieta's,3.5,8915 Carlton Hills Blvd,$$,60uscuAWrGNTTBYkYWf-wQ,"[{'Text': 'Food was great! The server was energetic. Their drinks are strong though which some people may like. I had to get a side of coke to dilute the Long Island...', 'Rating': 4}, {'Text': ""My friend and I went there on a rainy weeknight in February. I know I'm late to write this review, but in my entire life, there have only been two times I..."", 'Rating': 1}, {'Text': 'Quality of food has declined substantially. The $15.95 chef salad is a small deep fried tortilla filled with bagged ingredients like canned chicken and...', 'Rating': 3}]"
The Lion's Share,4.5,629 Kettner Bvd,$$,JVhrmIFZw5WbI_N81l8JZQ,"[{'Text': 'We came in here around 7:30PM without reservation, but we were technically ""seated"" by the smaller tables for drinks. Luckily we eventually moved over to a...', 'Rating': 5}, {'Text': ""I've been here probably 5 times now and I've loved it every time.  The decor is so quirky and the ambiance is intimate but also inviting.  They have a great..."", 'Rating': 5}, {'Text': 'First time trying this spot out. The vibe is amazing. Kind of a small speakeasy atmosphere. Crafted signature drinks were definitely ver well created. \n\nThe...', 'Rating': 5}]"
Los Rancheros Taco Shop ,3.5,1847 Main St,$,O-GJ7F1SXwrLZtVvXDjmOA,"[{'Text': ""Very good food have not had a plate there that hasn't been five stars quality\nService is always on time. They're curbside pick up is amazing. I'd recommend..."", 'Rating': 5}, {'Text': 'Been coming here for years! The service has always been friendly and they really do seem appreciative for every single customer. The line can be a little...', 'Rating': 4}, {'Text': 'I eat here twice a week one of my favorite little places food is always good and the service friendly.  \nThank you for the great service', 'Rating': 5}]"
Mi Pana,4.5,2241 Highland Ave,$$,aLXk0pxmNEi1_ljjLfyDxA,"[{'Text': 'This was the first time I came here. I have eaten arepas my whole life, because I lived in Venezuela until I was 3 years old and my mom kept making them for...', 'Rating': 5}, {'Text': 'Best Place in Southern San Diego National City\nThe Food was amazing \nService was great \nAmbience I would definitely say that it was pretty great not to...', 'Rating': 5}, {'Text': ""They are closed. We came here so excited but they were completely shut down. We couldn't find any other place with yucca fries either."", 'Rating': 4}]"
664 TJ Birrieria,5.0,1092 Garnet Ave,,vw0ZSPViWWpjsALtQwIJyQ,"[{'Text': 'One thing about 664 TJ Birreria is that you can always count on them to make a very good beef birria quesa taco. \n\nI had a pair for $4 a piece. They came...', 'Rating': 4}, {'Text': ""TJ Birreria is a 5 star birria joint.\n\nAfter having lived in Mexico for a couple years it's hard to find good birria in San Diego.\n\nThis stuff is legit."", 'Rating': 5}, {'Text': ""I'm not sure when they opened, but I know I feel like it's been a few months since I first saw the sign pop up. They are in the spot that used to belong to..."", 'Rating': 5}]"
Las Morelianas Carnitas Estilo,3.5,3645 University Ave,$,PP9PoXuYkGOphDb_ALtHdA,"[{'Text': 'Perfect for a night when you\'re tired of the ""gastro"" and ""urbn"" places down the street. We had 3 lbs of carnitas, two buckets of beer and all of the...', 'Rating': 5}, {'Text': ""If I could give 0 stars I would. I went today and asked for the carnitas special and got the opposite of what I asked for. I didn't notice till I got home..."", 'Rating': 1}, {'Text': 'We love the food but service needs improvemen...we were there today for lunch...20 minutes after we order and no food not even the water nor the cup of...', 'Rating': 1}]"
Salt and Lime,4.5,4625 30th St,$$,0nXHSn4VwyAiRIgG0tdGQg,"[{'Text': ""This truck comes to my apartment complex every few weeks and it is amazing!!! they have such good customer service and I'm blown away every time on how good..."", 'Rating': 5}, {'Text': ""Honestly, I don't get what the hype is about this place. I pretty much didn't enjoy my food whatsoever. I got the Quesitaco and the La Nopalita tostada. The..."", 'Rating': 2}, {'Text': 'Amazing food. Our company hired you all for a luncheon. Your food was amazing especially the corn! I never heard of your company until this day I surely...', 'Rating': 5}]"
Mister A's,4.0,2550 5th Ave,$$$$,VNZB0P6Zqclc3EvwY2riMA,"[{'Text': ""Outstanding restaurant with an epic view of the sunset  \nMister A's will always be one of my faves."", 'Rating': 5}, {'Text': ""We came to celebrate our first wedding anniversary and Mister A's was the perfect place for a special evening. From parking valet (Sam), to our hostess'..."", 'Rating': 5}, {'Text': ""Went to the bar for Valentine's Day. Got a few appetizers and wine and enjoyed the best view in San Diego! They decorated very cute for Valentine's and had..."", 'Rating': 5}]"
Acapulco Bay Seafood,4.0,3233 Mission Blvd,$$,ZSxrKN5jdbgCvw5jfroHUA,"[{'Text': ""Great seafood restaurant. Loved the Michelada, food and service were top notch!\n\nOctopus wasn't too fishy and Michelada was top notch! Loved the chips and..."", 'Rating': 5}, {'Text': 'Post-mortem... Acapulco Bay Seafood was one of many businesses to have occupied this spot on Mission Blvd. The location was diagonal from Belmont Park and...', 'Rating': 3}, {'Text': 'The service here was just Eh. \n\nKinda a little rude and we asked for paper towels and such to clear and clean the table ourselves. \n\nI got the 2 tacos...', 'Rating': 3}]"
Tom Ham's Lighthouse,4.0,2150 Harbor Island Dr,$$$,3YhbkLhemwZLIwkoygSD1A,"[{'Text': 'Here is a pro tip:\nGet the meat out of your lobster/crab and take it to the omelet bar for a lobster omelet.\n\nSunday brunch with a view of the ocean! I...', 'Rating': 5}, {'Text': ""Tom Ham's Lighthouse restaurant in San Diego is a must-visit dining destination for anyone looking for a delicious meal with a view. During our visit, we..."", 'Rating': 5}, {'Text': 'The food, service, views, and ambiance at the Sunday brunch were all enjoyable.\n\nFaves...\n\nScallops:  sweet and succulent, 10/10!\n\nShrimp cocktail:   sweet...', 'Rating': 4}]"
Tacos El G,3.5,1940 Highland Ave,$,GUt47DeMiHd_jBNm1sLjOA,"[{'Text': ""Honestly it's very similar to Tacos El Gordo but more affordable. I only got the Adobada tacos and it had the same flavors as Tacos El Gordo without the..."", 'Rating': 5}, {'Text': 'These were not good, plus taqueros with attitude. \nNeeds to improve to ask what they charge for a simple copy taco of Tacos El Gordo without the same...', 'Rating': 1}, {'Text': ""Aside from the obvious Tacos El Gordo confusion, this place used to be THE BEST taco place I've had in the area. It has now turned into a hard pass, aside..."", 'Rating': 1}]"
Grand Ole Bbq Y Asado,4.5,3302 32nd St,$$,nWq7Sdd-fQId7S9UH6BBWA,"[{'Text': ""Sister location to the one in east county Finn Springs, glad there is a location close by!! It's tucked away in a corner in north park/south park.\n\nVibe is..."", 'Rating': 5}, {'Text': 'Service was amazing. Firstime, coming here. Cashier Lady helped me explain any questions I had patiently with details. Many hand crafted sodas and beer...', 'Rating': 4}, {'Text': 'I have been craving some good beef ribs and truthfully this place would satisfy it if I was looking for a texas style bbq. I have been craving some...', 'Rating': 4}]"
